city_name;city_code;age;sex;measurement_date;value;unit
Região Autónoma dos Açores (PT);PT20;20 to 24 years old;Males;2004;10509;Number
Região Autónoma dos Açores (PT);PT20;20 to 24 years old;Total;2004;20484;Number
Região Autónoma dos Açores (PT);PT20;20 to 24 years old;Females;2010;8741;Number
Região Autónoma dos Açores (PT);PT20;20 to 24 years old;Males;2010;9313;Number
Região Autónoma dos Açores (PT);PT20;20 to 24 years old;Total;2010;18054;Number
Região Autónoma dos Açores (PT);PT20;20 to 24 years old;Females;2016;8484;Number
Região Autónoma dos Açores (PT);PT20;20 to 24 years old;Males;2016;8709;Number
Região Autónoma dos Açores (PT);PT20;20 to 24 years old;Total;2016;17193;Number
Região Autónoma dos Açores (PT);PT20;20 to 24 years old;Females;2022;7074;Number
Região Autónoma dos Açores (PT);PT20;20 to 24 years old;Males;2022;7266;Number
Região Autónoma dos Açores (PT);PT20;20 to 24 years old;Total;2022;14340;Number
Região Autónoma da Madeira (PT);PT3;20 to 24 years old;Females;2004;9606;Number
Região Autónoma da Madeira (PT);PT3;20 to 24 years old;Males;2004;10031;Number
Região Autónoma da Madeira (PT);PT3;20 to 24 years old;Total;2004;19637;Number
Região Autónoma da Madeira (PT);PT3;20 to 24 years old;Females;2010;8603;Number
Região Autónoma da Madeira (PT);PT3;20 to 24 years old;Males;2010;9108;Number
Região Autónoma da Madeira (PT);PT3;20 to 24 years old;Total;2010;17711;Number
Região Autónoma da Madeira (PT);PT3;20 to 24 years old;Females;2016;7873;Number
Região Autónoma da Madeira (PT);PT3;20 to 24 years old;Males;2016;8211;Number
Região Autónoma da Madeira (PT);PT3;20 to 24 years old;Total;2016;16084;Number
Região Autónoma da Madeira (PT);PT3;20 to 24 years old;Females;2022;7105;Number
Região Autónoma da Madeira (PT);PT3;20 to 24 years old;Males;2022;7214;Number
Região Autónoma da Madeira (PT);PT3;20 to 24 years old;Total;2022;14319;Number
Região Autónoma da Madeira (PT);PT30;20 to 24 years old;Females;2004;9606;Number
Região Autónoma da Madeira (PT);PT30;20 to 24 years old;Males;2004;10031;Number
Região Autónoma da Madeira (PT);PT30;20 to 24 years old;Total;2004;19637;Number
Região Autónoma da Madeira (PT);PT30;20 to 24 years old;Females;2010;8603;Number
Região Autónoma da Madeira (PT);PT30;20 to 24 years old;Males;2010;9108;Number
Região Autónoma da Madeira (PT);PT30;20 to 24 years old;Total;2010;17711;Number
Região Autónoma da Madeira (PT);PT30;20 to 24 years old;Females;2016;7873;Number
Região Autónoma da Madeira (PT);PT30;20 to 24 years old;Males;2016;8211;Number
Região Autónoma da Madeira (PT);PT30;20 to 24 years old;Total;2016;16084;Number
Região Autónoma da Madeira (PT);PT30;20 to 24 years old;Females;2022;7105;Number
Região Autónoma da Madeira (PT);PT30;20 to 24 years old;Males;2022;7214;Number
Região Autónoma da Madeira (PT);PT30;20 to 24 years old;Total;2022;14319;Number
Bucuresti - Ilfov;RO32;20 to 24 years old;Females;2004;90968;Number
Bucuresti - Ilfov;RO32;20 to 24 years old;Males;2004;87754;Number
Bucuresti - Ilfov;RO32;20 to 24 years old;Total;2004;178722;Number
Bucuresti - Ilfov;RO32;20 to 24 years old;Females;2010;93778;Number
Bucuresti - Ilfov;RO32;20 to 24 years old;Males;2010;92158;Number
Bucuresti - Ilfov;RO32;20 to 24 years old;Total;2010;185936;Number
Bucuresti - Ilfov;RO32;20 to 24 years old;Females;2016;53324;Number
Bucuresti - Ilfov;RO32;20 to 24 years old;Males;2016;51325;Number
Bucuresti - Ilfov;RO32;20 to 24 years old;Total;2016;104649;Number
Bucuresti - Ilfov;RO32;20 to 24 years old;Females;2022;49937;Number
Bucuresti - Ilfov;RO32;20 to 24 years old;Males;2022;48454;Number
Bucuresti - Ilfov;RO32;20 to 24 years old;Total;2022;98391;Number
Stockholm;SE11;20 to 24 years old;Females;2004;52817;Number
Stockholm;SE11;20 to 24 years old;Males;2004;51820;Number
Stockholm;SE11;20 to 24 years old;Total;2004;104637;Number
Stockholm;SE11;20 to 24 years old;Females;2010;61849;Number
Stockholm;SE11;20 to 24 years old;Males;2010;61920;Number
Stockholm;SE11;20 to 24 years old;Total;2010;123769;Number
Stockholm;SE11;20 to 24 years old;Females;2016;68759;Number
Stockholm;SE11;20 to 24 years old;Males;2016;70510;Number
Stockholm;SE11;20 to 24 years old;Total;2016;139269;Number
Stockholm;SE11;20 to 24 years old;Females;2022;59449;Number
Stockholm;SE11;20 to 24 years old;Males;2022;65106;Number
Stockholm;SE11;20 to 24 years old;Total;2022;124555;Number
Zahodna Slovenija;SI04;20 to 24 years old;Females;2004;0;Number
Zahodna Slovenija;SI04;20 to 24 years old;Males;2004;0;Number
Zahodna Slovenija;SI04;20 to 24 years old;Total;2004;0;Number
Zahodna Slovenija;SI04;20 to 24 years old;Females;2010;30928;Number
Zahodna Slovenija;SI04;20 to 24 years old;Males;2010;33261;Number
Zahodna Slovenija;SI04;20 to 24 years old;Total;2010;64189;Number
Zahodna Slovenija;SI04;20 to 24 years old;Females;2016;26914;Number
Zahodna Slovenija;SI04;20 to 24 years old;Males;2016;26156;Number
Zahodna Slovenija;SI04;20 to 24 years old;Total;2016;53070;Number
Zahodna Slovenija;SI04;20 to 24 years old;Females;2022;26223;Number
Zahodna Slovenija;SI04;20 to 24 years old;Males;2022;27441;Number
Zahodna Slovenija;SI04;20 to 24 years old;Total;2022;53664;Number
Bratislavský kraj;SK01;20 to 24 years old;Females;2004;24610;Number
Bratislavský kraj;SK01;20 to 24 years old;Males;2004;25675;Number
Bratislavský kraj;SK01;20 to 24 years old;Total;2004;50285;Number
Bratislavský kraj;SK01;20 to 24 years old;Females;2010;19661;Number
Bratislavský kraj;SK01;20 to 24 years old;Males;2010;20220;Number
Bratislavský kraj;SK01;20 to 24 years old;Total;2010;39881;Number
Bratislavský kraj;SK01;20 to 24 years old;Females;2016;15052;Number
Bratislavský kraj;SK01;20 to 24 years old;Males;2016;15384;Number
Bratislavský kraj;SK01;20 to 24 years old;Total;2016;30436;Number
Bratislavský kraj;SK01;20 to 24 years old;Females;2022;12375;Number
Bratislavský kraj;SK01;20 to 24 years old;Males;2022;13056;Number
Bratislavský kraj;SK01;20 to 24 years old;Total;2022;25431;Number
Burgenland (AT);AT11;25 to 29 years old;Females;2004;7927;Number
Burgenland (AT);AT11;25 to 29 years old;Males;2004;8067;Number
Burgenland (AT);AT11;25 to 29 years old;Total;2004;15994;Number
Burgenland (AT);AT11;25 to 29 years old;Females;2010;8117;Number
Burgenland (AT);AT11;25 to 29 years old;Males;2010;8262;Number
Burgenland (AT);AT11;25 to 29 years old;Total;2010;16379;Number
Burgenland (AT);AT11;25 to 29 years old;Females;2016;7484;Number
Burgenland (AT);AT11;25 to 29 years old;Males;2016;7907;Number
Burgenland (AT);AT11;25 to 29 years old;Total;2016;15391;Number
Burgenland (AT);AT11;25 to 29 years old;Females;2022;6954;Number
Burgenland (AT);AT11;25 to 29 years old;Males;2022;7415;Number
Burgenland (AT);AT11;25 to 29 years old;Total;2022;14369;Number
Wien;AT13;25 to 29 years old;Females;2004;57165;Number
Wien;AT13;25 to 29 years old;Males;2004;55477;Number
Wien;AT13;25 to 29 years old;Total;2004;112642;Number
Wien;AT13;25 to 29 years old;Females;2010;67738;Number
Wien;AT13;25 to 29 years old;Males;2010;64836;Number
Wien;AT13;25 to 29 years old;Total;2010;132574;Number
Wien;AT13;25 to 29 years old;Females;2016;78129;Number
Wien;AT13;25 to 29 years old;Males;2016;77773;Number
Wien;AT13;25 to 29 years old;Total;2016;155902;Number
Wien;AT13;25 to 29 years old;Females;2022;79010;Number
Wien;AT13;25 to 29 years old;Males;2022;80326;Number
Wien;AT13;25 to 29 years old;Total;2022;159336;Number
Kärnten;AT21;25 to 29 years old;Females;2004;15861;Number
Kärnten;AT21;25 to 29 years old;Males;2004;16235;Number
Kärnten;AT21;25 to 29 years old;Total;2004;32096;Number
Kärnten;AT21;25 to 29 years old;Females;2010;16536;Number
Kärnten;AT21;25 to 29 years old;Males;2010;17001;Number
Kärnten;AT21;25 to 29 years old;Total;2010;33537;Number
Kärnten;AT21;25 to 29 years old;Females;2016;15814;Number
Kärnten;AT21;25 to 29 years old;Males;2016;16551;Number
Kärnten;AT21;25 to 29 years old;Total;2016;32365;Number
Kärnten;AT21;25 to 29 years old;Females;2022;14944;Number
Kärnten;AT21;25 to 29 years old;Males;2022;16187;Number
Kärnten;AT21;25 to 29 years old;Total;2022;31131;Number
Salzburg;AT32;25 to 29 years old;Females;2004;16719;Number
Salzburg;AT32;25 to 29 years old;Males;2004;16739;Number
Salzburg;AT32;25 to 29 years old;Total;2004;33458;Number
Salzburg;AT32;25 to 29 years old;Females;2010;17614;Number
Salzburg;AT32;25 to 29 years old;Males;2010;17525;Number
Salzburg;AT32;25 to 29 years old;Total;2010;35139;Number
Salzburg;AT32;25 to 29 years old;Females;2016;17957;Number
Salzburg;AT32;25 to 29 years old;Males;2016;18518;Number
Salzburg;AT32;25 to 29 years old;Total;2016;36475;Number
Salzburg;AT32;25 to 29 years old;Females;2022;18031;Number
Salzburg;AT32;25 to 29 years old;Males;2022;18749;Number
Salzburg;AT32;25 to 29 years old;Total;2022;36780;Number
Vorarlberg;AT34;25 to 29 years old;Females;2004;11816;Number
Vorarlberg;AT34;25 to 29 years old;Males;2004;12015;Number
Vorarlberg;AT34;25 to 29 years old;Total;2004;23831;Number
Vorarlberg;AT34;25 to 29 years old;Females;2010;12665;Number
Vorarlberg;AT34;25 to 29 years old;Males;2010;12332;Number
Vorarlberg;AT34;25 to 29 years old;Total;2010;24997;Number
Vorarlberg;AT34;25 to 29 years old;Females;2016;12288;Number
Vorarlberg;AT34;25 to 29 years old;Males;2016;12821;Number
Vorarlberg;AT34;25 to 29 years old;Total;2016;25109;Number
Vorarlberg;AT34;25 to 29 years old;Females;2022;12368;Number
Vorarlberg;AT34;25 to 29 years old;Males;2022;13406;Number
Vorarlberg;AT34;25 to 29 years old;Total;2022;25774;Number
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;25 to 29 years old;Females;2004;43490;Number
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;25 to 29 years old;Males;2004;41602;Number
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;25 to 29 years old;Total;2004;85092;Number
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;25 to 29 years old;Females;2010;50011;Number
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;25 to 29 years old;Males;2010;45069;Number
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;25 to 29 years old;Total;2010;95080;Number
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;25 to 29 years old;Females;2016;54182;Number
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;25 to 29 years old;Males;2016;49736;Number
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;25 to 29 years old;Total;2016;103918;Number
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;25 to 29 years old;Females;2022;54518;Number
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;25 to 29 years old;Males;2022;51152;Number
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE1;25 to 29 years old;Total;2022;105670;Number
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE10;25 to 29 years old;Females;2004;43490;Number
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE10;25 to 29 years old;Males;2004;41602;Number
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE10;25 to 29 years old;Total;2004;85092;Number
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE10;25 to 29 years old;Females;2010;50011;Number
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE10;25 to 29 years old;Males;2010;45069;Number
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE10;25 to 29 years old;Total;2010;95080;Number
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE10;25 to 29 years old;Females;2016;54182;Number
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE10;25 to 29 years old;Males;2016;49736;Number
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE10;25 to 29 years old;Total;2016;103918;Number
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE10;25 to 29 years old;Females;2022;54518;Number
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE10;25 to 29 years old;Males;2022;51152;Number
Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest;BE10;25 to 29 years old;Total;2022;105670;Number
Prov. Antwerpen;BE21;25 to 29 years old;Females;2004;49281;Number
Prov. Antwerpen;BE21;25 to 29 years old;Males;2004;50256;Number
Prov. Antwerpen;BE21;25 to 29 years old;Total;2004;99537;Number
Prov. Antwerpen;BE21;25 to 29 years old;Females;2010;56012;Number
Prov. Antwerpen;BE21;25 to 29 years old;Males;2010;56064;Number
Prov. Antwerpen;BE21;25 to 29 years old;Total;2010;112076;Number
Prov. Antwerpen;BE21;25 to 29 years old;Females;2016;58742;Number
Prov. Antwerpen;BE21;25 to 29 years old;Males;2016;58136;Number
Prov. Antwerpen;BE21;25 to 29 years old;Total;2016;116878;Number
Prov. Antwerpen;BE21;25 to 29 years old;Females;2022;58650;Number
Prov. Antwerpen;BE21;25 to 29 years old;Males;2022;59762;Number
Prov. Antwerpen;BE21;25 to 29 years old;Total;2022;118412;Number
Prov. Limburg (BE);BE22;25 to 29 years old;Females;2004;25015;Number
Prov. Limburg (BE);BE22;25 to 29 years old;Males;2004;25937;Number
Prov. Limburg (BE);BE22;25 to 29 years old;Total;2004;50952;Number
Prov. Limburg (BE);BE22;25 to 29 years old;Females;2010;26392;Number
Prov. Limburg (BE);BE22;25 to 29 years old;Males;2010;26897;Number
Prov. Limburg (BE);BE22;25 to 29 years old;Total;2010;53289;Number
Prov. Limburg (BE);BE22;25 to 29 years old;Females;2016;25194;Number
Prov. Limburg (BE);BE22;25 to 29 years old;Males;2016;25893;Number
Prov. Limburg (BE);BE22;25 to 29 years old;Total;2016;51087;Number
Prov. Limburg (BE);BE22;25 to 29 years old;Females;2022;24275;Number
Prov. Limburg (BE);BE22;25 to 29 years old;Males;2022;25287;Number
Prov. Limburg (BE);BE22;25 to 29 years old;Total;2022;49562;Number
Prov. Oost-Vlaanderen;BE23;25 to 29 years old;Females;2004;43484;Number
Prov. Oost-Vlaanderen;BE23;25 to 29 years old;Males;2004;44394;Number
Prov. Oost-Vlaanderen;BE23;25 to 29 years old;Total;2004;87878;Number
Prov. Oost-Vlaanderen;BE23;25 to 29 years old;Females;2010;45834;Number
Prov. Oost-Vlaanderen;BE23;25 to 29 years old;Males;2010;46134;Number
Prov. Oost-Vlaanderen;BE23;25 to 29 years old;Total;2010;91968;Number
Prov. Oost-Vlaanderen;BE23;25 to 29 years old;Females;2016;46822;Number
Prov. Oost-Vlaanderen;BE23;25 to 29 years old;Males;2016;47314;Number
Prov. Oost-Vlaanderen;BE23;25 to 29 years old;Total;2016;94136;Number
Prov. Oost-Vlaanderen;BE23;25 to 29 years old;Females;2022;48541;Number
Prov. Oost-Vlaanderen;BE23;25 to 29 years old;Males;2022;49122;Number
Prov. Oost-Vlaanderen;BE23;25 to 29 years old;Total;2022;97663;Number
Prov. Vlaams-Brabant;BE24;25 to 29 years old;Females;2004;29889;Number
Prov. Vlaams-Brabant;BE24;25 to 29 years old;Males;2004;29946;Number
Prov. Vlaams-Brabant;BE24;25 to 29 years old;Total;2004;59835;Number
Prov. Vlaams-Brabant;BE24;25 to 29 years old;Females;2010;31189;Number
Prov. Vlaams-Brabant;BE24;25 to 29 years old;Males;2010;31429;Number
Prov. Vlaams-Brabant;BE24;25 to 29 years old;Total;2010;62618;Number
Prov. Vlaams-Brabant;BE24;25 to 29 years old;Females;2016;32370;Number
Prov. Vlaams-Brabant;BE24;25 to 29 years old;Males;2016;32926;Number
Prov. Vlaams-Brabant;BE24;25 to 29 years old;Total;2016;65296;Number
Prov. Vlaams-Brabant;BE24;25 to 29 years old;Females;2022;33697;Number
Prov. Vlaams-Brabant;BE24;25 to 29 years old;Males;2022;34446;Number
Prov. Vlaams-Brabant;BE24;25 to 29 years old;Total;2022;68143;Number
Prov. West-Vlaanderen;BE25;25 to 29 years old;Females;2004;31775;Number
Prov. West-Vlaanderen;BE25;25 to 29 years old;Males;2004;33059;Number
Prov. West-Vlaanderen;BE25;25 to 29 years old;Total;2004;64834;Number
Prov. West-Vlaanderen;BE25;25 to 29 years old;Females;2010;32279;Number
Prov. West-Vlaanderen;BE25;25 to 29 years old;Males;2010;33846;Number
Prov. West-Vlaanderen;BE25;25 to 29 years old;Total;2010;66125;Number
Prov. West-Vlaanderen;BE25;25 to 29 years old;Females;2016;32732;Number
Prov. West-Vlaanderen;BE25;25 to 29 years old;Males;2016;34829;Number
Prov. West-Vlaanderen;BE25;25 to 29 years old;Total;2016;67561;Number
Prov. West-Vlaanderen;BE25;25 to 29 years old;Females;2022;33781;Number
Prov. West-Vlaanderen;BE25;25 to 29 years old;Males;2022;35412;Number
Prov. West-Vlaanderen;BE25;25 to 29 years old;Total;2022;69193;Number
Prov. Brabant wallon;BE31;25 to 29 years old;Females;2004;9904;Number
Prov. Brabant wallon;BE31;25 to 29 years old;Males;2004;10147;Number
Prov. Brabant wallon;BE31;25 to 29 years old;Total;2004;20051;Number
Prov. Brabant wallon;BE31;25 to 29 years old;Females;2010;10058;Number
Prov. Brabant wallon;BE31;25 to 29 years old;Males;2010;10546;Number
Prov. Brabant wallon;BE31;25 to 29 years old;Total;2010;20604;Number
Prov. Brabant wallon;BE31;25 to 29 years old;Females;2016;11505;Number
Prov. Brabant wallon;BE31;25 to 29 years old;Males;2016;12138;Number
Prov. Brabant wallon;BE31;25 to 29 years old;Total;2016;23643;Number
Prov. Brabant wallon;BE31;25 to 29 years old;Females;2022;11049;Number
Prov. Brabant wallon;BE31;25 to 29 years old;Males;2022;11730;Number
Prov. Brabant wallon;BE31;25 to 29 years old;Total;2022;22779;Number
Prov. Hainaut;BE32;25 to 29 years old;Females;2004;38614;Number
Prov. Hainaut;BE32;25 to 29 years old;Males;2004;39274;Number
Prov. Hainaut;BE32;25 to 29 years old;Total;2004;77888;Number
Prov. Hainaut;BE32;25 to 29 years old;Females;2010;38767;Number
Prov. Hainaut;BE32;25 to 29 years old;Males;2010;38920;Number
Prov. Hainaut;BE32;25 to 29 years old;Total;2010;77687;Number
Prov. Hainaut;BE32;25 to 29 years old;Females;2016;41612;Number
Prov. Hainaut;BE32;25 to 29 years old;Males;2016;42714;Number
Prov. Hainaut;BE32;25 to 29 years old;Total;2016;84326;Number
Prov. Hainaut;BE32;25 to 29 years old;Females;2022;39193;Number
Prov. Hainaut;BE32;25 to 29 years old;Males;2022;41039;Number
Prov. Hainaut;BE32;25 to 29 years old;Total;2022;80232;Number
Prov. Liège;BE33;25 to 29 years old;Females;2004;30803;Number
Prov. Liège;BE33;25 to 29 years old;Males;2004;31838;Number
Prov. Liège;BE33;25 to 29 years old;Total;2004;62641;Number
Prov. Liège;BE33;25 to 29 years old;Females;2010;33281;Number
Prov. Liège;BE33;25 to 29 years old;Males;2010;33311;Number
Prov. Liège;BE33;25 to 29 years old;Total;2010;66592;Number
Prov. Liège;BE33;25 to 29 years old;Females;2016;36495;Number
Prov. Liège;BE33;25 to 29 years old;Males;2016;37168;Number
Prov. Liège;BE33;25 to 29 years old;Total;2016;73663;Number
Prov. Liège;BE33;25 to 29 years old;Females;2022;34427;Number
Prov. Liège;BE33;25 to 29 years old;Males;2022;35170;Number
Prov. Liège;BE33;25 to 29 years old;Total;2022;69597;Number
Prov. Luxembourg (BE);BE34;25 to 29 years old;Females;2004;7714;Number
Prov. Luxembourg (BE);BE34;25 to 29 years old;Males;2004;8022;Number
Prov. Luxembourg (BE);BE34;25 to 29 years old;Total;2004;15736;Number
Prov. Luxembourg (BE);BE34;25 to 29 years old;Females;2010;8165;Number
