DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE10,2010,62600,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE10,2012,63200,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE10,2013,63300,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE10,2014,64500,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE10,2015,66200,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE10,2016,66700,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE10,2017,68400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE10,2018,69600,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE10,2019,71700,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE10,2020,67900,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE10,2021,73600,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE2,2005,29300,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE2,2010,33100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE2,2012,35000,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE2,2013,35500,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE2,2014,36200,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE2,2015,37400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE2,2016,38600,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE2,2017,39800,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE2,2018,40900,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE2,2019,42200,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE2,2020,40500,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE2,2021,44300,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE21,2005,35300,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE21,2010,38800,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE21,2012,40800,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE21,2013,41300,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE21,2014,42000,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE21,2015,43600,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE21,2016,44900,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE21,2017,46100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE21,2018,47400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE21,2019,49100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE21,2020,47900,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE21,2021,52100,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE22,2005,23700,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE22,2010,26700,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE22,2012,28300,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE22,2013,28600,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE22,2014,29700,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE22,2015,29900,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE22,2016,30900,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE22,2017,32000,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE22,2018,32900,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE22,2019,33600,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE22,2020,32600,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE22,2021,35800,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE23,2005,26000,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE23,2010,29900,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE23,2012,31500,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE23,2013,32100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE23,2014,32500,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE23,2015,33800,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE23,2016,34800,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE23,2017,36100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE23,2018,36800,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE23,2019,37900,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE23,2020,36800,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE23,2021,40300,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE24,2005,30500,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE24,2010,35200,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE24,2012,37300,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE24,2013,37800,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE24,2014,38500,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE24,2015,39800,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE24,2016,41300,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE24,2017,42400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE24,2018,43800,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE24,2019,45200,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE24,2020,40700,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE24,2021,44200,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE25,2005,27500,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE25,2010,31400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE25,2012,33200,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE25,2013,33900,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE25,2014,34800,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE25,2015,35600,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE25,2016,36900,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE25,2017,38000,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE25,2018,39000,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE25,2019,40400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE25,2020,39200,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE25,2021,43300,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE3,2005,21300,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE3,2010,24400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE3,2012,25000,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE3,2013,25400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE3,2014,26000,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE3,2015,26400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE3,2016,27200,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE3,2017,28100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE3,2018,29300,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE3,2019,30500,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE3,2020,29200,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE3,2021,31400,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE31,2005,30900,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE31,2010,38300,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE31,2012,37500,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE31,2013,38900,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE31,2014,40400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE31,2015,41100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE31,2016,43400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE31,2017,45400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE31,2018,50100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE31,2019,56100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE31,2020,51800,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE31,2021,51600,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE32,2005,19200,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE32,2010,21400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE32,2012,22400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE32,2013,22500,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE32,2014,23000,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE32,2015,23500,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE32,2016,23900,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE32,2017,24600,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE32,2018,25400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE32,2019,25800,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE32,2020,24900,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE32,2021,27300,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE33,2005,21400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE33,2010,24200,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE33,2012,25100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE33,2013,25300,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE33,2014,25900,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE33,2015,26200,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE33,2016,26900,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE33,2017,27800,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE33,2018,28600,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE33,2019,29500,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE33,2020,28300,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE33,2021,31100,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE34,2005,19800,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE34,2010,21700,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE34,2012,21600,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE34,2013,21800,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE34,2014,22600,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE34,2015,23000,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE34,2016,23300,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE34,2017,24100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE34,2018,24700,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE34,2019,25400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE34,2020,24600,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE34,2021,26900,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE35,2005,20200,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE35,2010,23400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE35,2012,24200,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE35,2013,24500,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE35,2014,24900,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE35,2015,25200,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE35,2016,25800,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE35,2017,26500,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE35,2018,27200,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE35,2019,27700,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE35,2020,26900,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BE35,2021,29300,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG,2000,1800,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG,2005,3100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG,2010,5100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG,2012,5800,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG,2013,5800,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG,2014,6000,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG,2015,6400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG,2016,6800,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG,2017,7400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG,2018,8000,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG,2019,8800,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG,2020,8900,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG,2021,10300,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG3,2000,1600,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG3,2005,2600,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG3,2010,3700,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG3,2012,4400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG3,2013,4400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG3,2014,4600,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG3,2015,4800,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG3,2016,5200,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG3,2017,5600,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG3,2018,6000,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG3,2019,6300,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG3,2020,6200,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG3,2021,7600,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG31,2000,1600,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG31,2005,2300,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG31,2010,3100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG31,2012,3600,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG31,2013,3600,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG31,2014,3800,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG31,2015,3900,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG31,2016,4200,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG31,2017,4600,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG31,2018,5300,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG31,2019,5400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG31,2020,5800,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG31,2021,7100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG32,2000,1400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG32,2005,2400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG32,2010,3300,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG32,2012,4000,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG32,2013,4100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG32,2014,4300,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG32,2015,4400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG32,2016,4700,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG32,2017,5100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG32,2018,5500,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG32,2019,5900,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG32,2020,6000,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG32,2021,7100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG33,2000,1700,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG33,2005,2700,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG33,2010,4100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG33,2012,4800,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG33,2013,4800,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG33,2014,5000,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG33,2015,5300,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG33,2016,5500,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG33,2017,5900,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG33,2018,6400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG33,2019,6800,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG33,2020,6700,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG33,2021,7700,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG34,2000,1800,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG34,2005,2900,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG34,2010,4200,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG34,2012,4900,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG34,2013,4900,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG34,2014,5100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG34,2015,5300,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG34,2016,6000,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG34,2017,6500,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG34,2018,6600,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG34,2019,6700,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG34,2020,6300,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG34,2021,8100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG4,2000,1900,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG4,2005,3700,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG4,2010,6500,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG4,2012,7200,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG4,2013,7200,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG4,2014,7300,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG4,2015,8000,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG4,2016,8500,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG4,2017,9200,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG4,2018,10000,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG4,2019,11400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG4,2020,11500,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG4,2021,13100,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG41,2000,2400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,EUR_HAB,BG41,2005,4600,
