city_name;city_code;housing_structure;tenure;year;value;unit
Zentralschweiz;CH06;Household composed of lone father with at least one resident child under 25 years;Total;2011;1762.0;Number
Zentralschweiz;CH06;Household composed of lone father with at least one resident child under 25 years;Unknown;2011;0.0;Number
Zentralschweiz;CH06;Household composed of married couple;Other;2011;6543.0;Number
Zentralschweiz;CH06;Household composed of married couple;Owner;2011;81584.0;Number
Zentralschweiz;CH06;Household composed of married couple;Tenant;2011;67610.0;Number
Zentralschweiz;CH06;Household composed of married couple;Total;2011;156883.0;Number
Zentralschweiz;CH06;Household composed of married couple;Unknown;2011;1146.0;Number
Zentralschweiz;CH06;Household composed of married couple without resident children;Other;2011;2131.0;Number
Zentralschweiz;CH06;Household composed of married couple without resident children;Owner;2011;35999.0;Number
Zentralschweiz;CH06;Household composed of married couple without resident children;Tenant;2011;29593.0;Number
Zentralschweiz;CH06;Household composed of married couple without resident children;Total;2011;68514.0;Number
Zentralschweiz;CH06;Household composed of married couple without resident children;Unknown;2011;790.0;Number
Zentralschweiz;CH06;Household composed of married couple with youngest resident child 25 years or older;Other;2011;1045.0;Number
Zentralschweiz;CH06;Household composed of married couple with youngest resident child 25 years or older;Owner;2011;3569.0;Number
Zentralschweiz;CH06;Household composed of married couple with youngest resident child 25 years or older;Tenant;2011;2727.0;Number
Zentralschweiz;CH06;Household composed of married couple with youngest resident child 25 years or older;Total;2011;7408.0;Number
Zentralschweiz;CH06;Household composed of married couple with youngest resident child 25 years or older;Unknown;2011;67.0;Number
Zentralschweiz;CH06;Household composed of married couple with at least one resident child under 25 years;Other;2011;3366.0;Number
Zentralschweiz;CH06;Household composed of married couple with at least one resident child under 25 years;Owner;2011;42016.0;Number
Zentralschweiz;CH06;Household composed of married couple with at least one resident child under 25 years;Tenant;2011;35291.0;Number
Zentralschweiz;CH06;Household composed of married couple with at least one resident child under 25 years;Total;2011;80961.0;Number
Zentralschweiz;CH06;Household composed of married couple with at least one resident child under 25 years;Unknown;2011;289.0;Number
Zentralschweiz;CH06;Multiperson household other than family nucleus;Other;2011;188.0;Number
Zentralschweiz;CH06;Multiperson household other than family nucleus;Owner;2011;638.0;Number
Zentralschweiz;CH06;Multiperson household other than family nucleus;Tenant;2011;4867.0;Number
Zentralschweiz;CH06;Multiperson household other than family nucleus;Total;2011;5740.0;Number
Zentralschweiz;CH06;Household composed of non-family nucleus;Other;2011;3728.0;Number
Zentralschweiz;CH06;Household composed of non-family nucleus;Owner;2011;20918.0;Number
Zentralschweiz;CH06;Household composed of non-family nucleus;Tenant;2011;84354.0;Number
Zentralschweiz;CH06;Household composed of non-family nucleus;Total;2011;111158.0;Number
Zentralschweiz;CH06;Household composed of non-family nucleus;Unknown;2011;2158.0;Number
Zentralschweiz;CH06;One-person household;Other;2011;3541.0;Number
Zentralschweiz;CH06;One-person household;Owner;2011;20279.0;Number
Zentralschweiz;CH06;One-person household;Tenant;2011;79487.0;Number
Zentralschweiz;CH06;One-person household;Total;2011;105418.0;Number
Zentralschweiz;CH06;One-person household;Unknown;2011;2111.0;Number
Zentralschweiz;CH06;Household composed of couple in registered partnership;Owner;2011;119.0;Number
Zentralschweiz;CH06;Household composed of couple in registered partnership;Tenant;2011;225.0;Number
Zentralschweiz;CH06;Household composed of couple in registered partnership;Total;2011;350.0;Number
Zentralschweiz;CH06;Household composed of couple in registered partnership;Unknown;2011;0.0;Number
Zentralschweiz;CH06;Household composed of couple in registered partnership without resident children;Owner;2011;119.0;Number
Zentralschweiz;CH06;Household composed of couple in registered partnership without resident children;Tenant;2011;197.0;Number
Zentralschweiz;CH06;Household composed of couple in registered partnership without resident children;Total;2011;322.0;Number
Zentralschweiz;CH06;Household composed of couple in registered partnership without resident children;Unknown;2011;0.0;Number
Zentralschweiz;CH06;Household composed of couple in registered partnership with youngest resident child 25 years or older;Other;2011;0.0;Number
Zentralschweiz;CH06;Household composed of couple in registered partnership with youngest resident child 25 years or older;Owner;2011;0.0;Number
Zentralschweiz;CH06;Household composed of couple in registered partnership with youngest resident child 25 years or older;Tenant;2011;0.0;Number
Zentralschweiz;CH06;Household composed of couple in registered partnership with youngest resident child 25 years or older;Total;2011;0.0;Number
Zentralschweiz;CH06;Household composed of couple in registered partnership with youngest resident child 25 years or older;Unknown;2011;0.0;Number
Zentralschweiz;CH06;Household composed of couple in registered partnership with at least one resident child under 25 years;Other;2011;0.0;Number
Zentralschweiz;CH06;Household composed of couple in registered partnership with at least one resident child under 25 years;Owner;2011;0.0;Number
Zentralschweiz;CH06;Household composed of couple in registered partnership with at least one resident child under 25 years;Unknown;2011;0.0;Number
Zentralschweiz;CH06;Total;Other;2011;12046.0;Number
Zentralschweiz;CH06;Total;Owner;2011;114301.0;Number
Zentralschweiz;CH06;Total;Tenant;2011;187875.0;Number
Zentralschweiz;CH06;Total;Total;2011;317886.0;Number
Zentralschweiz;CH06;Total;Unknown;2011;3664.0;Number
Ticino;CH07;Household composed of couple in consensual union;Other;2011;542.0;Number
Ticino;CH07;Household composed of couple in consensual union;Owner;2011;2226.0;Number
Ticino;CH07;Household composed of couple in consensual union;Tenant;2011;6757.0;Number
Ticino;CH07;Household composed of couple in consensual union;Total;2011;9595.0;Number
Ticino;CH07;Household composed of couple in consensual union;Unknown;2011;70.0;Number
Ticino;CH07;Household composed of couple in consensual union without resident children;Other;2011;245.0;Number
Ticino;CH07;Household composed of couple in consensual union without resident children;Owner;2011;1355.0;Number
Ticino;CH07;Household composed of couple in consensual union without resident children;Tenant;2011;4924.0;Number
Ticino;CH07;Household composed of couple in consensual union without resident children;Total;2011;6577.0;Number
Ticino;CH07;Household composed of couple in consensual union without resident children;Unknown;2011;53.0;Number
Ticino;CH07;Household composed of couple in consensual union with youngest resident child 25 years or older;Other;2011;52.0;Number
Ticino;CH07;Household composed of couple in consensual union with youngest resident child 25 years or older;Tenant;2011;91.0;Number
Ticino;CH07;Household composed of couple in consensual union with youngest resident child 25 years or older;Total;2011;159.0;Number
Ticino;CH07;Household composed of couple in consensual union with youngest resident child 25 years or older;Unknown;2011;0.0;Number
